"","time","sumi_death2","sumi_death2u","sumi_death2l","sumi_fed2","sumi_fed2l","sumi_fed2u"
"252",252,0.55528910141987,0.646887699780042,0.502446197586128,0.242184779538187,0.275233575656557,0.209397433321348
"253",253,0.554214613570263,0.645744296796666,0.501143143899696,0.243984705000794,0.277261685201697,0.210953218277099
"254",254,0.553133867226925,0.644595819719334,0.499834974027853,0.245790542269556,0.279295602362549,0.212514595444261
"255",255,0.552046918329465,0.643442306523109,0.498521762681085,0.247602235716599,0.281335249541189,0.214081527963195
"256",256,0.550953823065555,0.642283795318907,0.497203584700498,0.249419729138044,0.28338054851134,0.215653978524271
"257",257,0.549854637866179,0.641120324352919,0.495880515049356,0.251242965761457,0.285431420431064,0.217231909371799
"258",258,0.548749419400834,0.639951932005998,0.494552628804593,0.2530718882534,0.287487785855594,0.218815282308011
"259",259,0.547638224572695,0.638778656793002,0.493220001148298,0.254906438727111,0.289549564750306,0.220404058697126
"260",260,0.546521110513727,0.637600537362099,0.491882707359194,0.256746558750282,0.291616676503823,0.221998199469469
"261",261,0.545398134579759,0.636417612494037,0.490540822804084,0.25859218935296,0.293689039941259,0.223597665125665
"262",262,0.544269354345519,0.635229921101367,0.489194422929298,0.260443271035549,0.295766573337581,0.225202415740889
"263",263,0.54313482759962,0.634037502227638,0.48784358325211,0.262299743776918,0.297849194431098,0.226812410969191
"264",264,0.541994612339513,0.632840395046538,0.486488379352161,0.26416154704262,0.299936820437061,0.228427610047869
"265",265,0.540848766766394,0.631638638861008,0.485128886862862,0.2660286197932,0.30202936806139,0.230047971801922
"266",266,0.539697349280078,0.630432273102308,0.483765181462796,0.267900900492614,0.304126753514492,0.231673454648546
"267",267,0.538540418473827,0.62922133732905,0.48239733886711,0.26977832711674,0.306228892525191,0.233304016601704
"268",268,0.537378033129146,0.62800587122618,0.481025434818915,0.271660837161984,0.308335700354761,0.234939615276745
"269",269,0.536210252210544,0.626785914603933,0.479649545080673,0.273548367653976,0.310447091811047,0.236580207895093
"270",270,0.535037134860249,0.625561507396738,0.4782697454256,0.275440855156361,0.312562981262672,0.238225751288981
"271",271,0.533858740392902,0.624332689662086,0.47688611162906,0.277338235779676,0.314683282653341,0.239876201906247
"272",272,0.532675128290203,0.623099501579361,0.475498719459974,0.279240445190305,0.316807909516209,0.241531515815187
"273",273,0.531486358195537,0.62186198344862,0.474107644672239,0.281147418619531,0.318936774988338,0.243191648709461
"274",274,0.530292489908553,0.620620175689349,0.47271296299615,0.28305909087265,0.321069791825213,0.244856555913049
"275",275,0.529093583379726,0.619374118839163,0.471314750129842,0.284975396338179,0.323206872415329,0.246526192385264
"276",276,0.52788969870488,0.618123853552477,0.469913081730745,0.286896268997131,0.325347928794839,0.248200512725813
"277",277,0.526680896119679,0.616869420599126,0.468508033407058,0.28882164243236,0.327492872662247,0.249879471179912
"278",278,0.525467235994102,0.615610860862959,0.467099680709241,0.290751449837983,0.329641615393168,0.251563021643446
"279",279,0.524248778826876,0.614348215340377,0.465688099121526,0.292685624028863,0.331794068055119,0.25325111766818
"280",280,0.523025585239891,0.613081525138844,0.464273364053463,0.294624097450161,0.333950141422354,0.254943712467014
"281",281,0.52179771597259,0.611810831475353,0.462855550831479,0.296566802186949,0.336109745990739,0.256640758919292
"282",282,0.520565231876327,0.610536175674846,0.461434734690476,0.298513669973879,0.338272791992652,0.258342209576145
"283",283,0.519328193908714,0.60925759916861,0.460010990765452,0.300464632204913,0.340439189411908,0.260048016665886
"284",284,0.518086663127933,0.607975143492616,0.458584394083159,0.302419619943105,0.342608847998714,0.261758132099445
"285",285,0.516840700687036,0.606688850285833,0.457155019553799,0.304378563930434,0.344781677284625,0.263472507475845
"286",286,0.515590367828223,0.605398761288492,0.455722941962749,0.306341394597687,0.346957586597519,0.265191094087723
"287",287,0.514335725877096,0.604104918340319,0.454288235962332,0.308308042074388,0.349136485076583,0.266913842926884
"288",288,0.513076836236906,0.602807363378725,0.452850976063627,0.310278436198766,0.351318281687284,0.268640704689902
"289",289,0.511813760382774,0.601506138436959,0.451411236628323,0.312252506527769,0.353502885236355,0.270371629783746
"290",290,0.510546559855901,0.600201285642226,0.449969091860618,0.314230182347114,0.355690204386756,0.272106568331458
"291",291,0.509275296257761,0.598892847213759,0.448524615799166,0.316211392681368,0.35788014767263,0.273845470177854
"292",292,0.508000031244288,0.597580865460863,0.447077882309074,0.318196066304069,0.360072623514239,0.275588284895261
"293",293,0.506720826520046,0.596265382780913,0.445628965073949,0.320184131747865,0.362267540232878,0.277334961789295
"294",294,0.505437743832386,0.594946441657323,0.444177937588005,0.322175517314694,0.364464806065754,0.279085449904661
"295",295,0.504150844965602,0.593624084657475,0.442724873148215,0.324170151085976,0.366664329180845,0.280839698030987
"296",296,0.502860191735073,0.592298354430607,0.441269844846531,0.326167960932829,0.368866017691705,0.282597654708692
"297",297,0.501565845981401,0.590969293705676,0.439812925562155,0.328168874526309,0.371069779672247,0.284359268234874
"298",298,0.500267869564541,0.589636945289174,0.438354187953881,0.330172819347658,0.37327552317146,0.286124486669235
"299",299,0.498966324357933,0.588301352062918,0.436893704452492,0.33217972269857,0.375483156228088,0.287893257840022
"300",300,0.497661272242624,0.5869625569818,0.435431547253227,0.334189511711463,0.377692586885247,0.289665529350002
"301",301,0.496352775101394,0.585620603071502,0.433967788308311,0.336202113359764,0.379903723204985,0.291441248582454
"302",302,0.495040894812877,0.584275533426184,0.432502499319562,0.338217454468192,0.38211647328278,0.293220362707187
"303",303,0.49372569324569,0.582927391206132,0.431035751731058,0.340235461723047,0.384330745261957,0.29500281868658
"304",304,0.492407232252559,0.581576219635375,0.429567616721885,0.342256061682497,0.38654644734805,0.296788563281642
"305",305,0.491085573664449,0.580222061999272,0.428098165198955,0.344279180786864,0.388763487823074,0.298577543058087
"306",306,0.489760779284701,0.578864961642061,0.426627467789902,0.346304745368896,0.390981775059716,0.300369704392433
"307",307,0.488432910883177,0.577504961964385,0.425155594836053,0.348332681664041,0.393201217535449,0.302164993478115
"308",308,0.48710203019041,0.576142106420783,0.423682616385481,0.350362915820701,0.395421723846545,0.303963356331612
"309",309,0.485768198891762,0.574776438517147,0.422208602186136,0.352395373910473,0.397643202722006,0.305764738798595
"310",310,0.484431478621596,0.573408001808156,0.420733621679063,0.354429981938375,0.399865563037385,0.307569086560076
"311",311,0.483091930957459,0.572036839894678,0.419257743991695,0.356466665853055,0.402088713828517,0.309376345138583
"312",312,0.481749617414275,0.570662996421139,0.417781037931242,0.358505351556968,0.40431256430514,0.311186459904339
"313",313,0.480404599438557,0.569286515072875,0.416303571978159,0.360545964916542,0.406537023864401,0.312999376081449
"314",314,0.479056938402628,0.567907439573445,0.414825414279706,0.362588431772302,0.408762002104262,0.314815038754098
"315",315,0.477706695598869,0.566525813681921,0.413346632643594,0.364632677948977,0.410987408836778,0.316633392872759
"316",316,0.476353932233977,0.565141681190158,0.411867294531725,0.366678629265565,0.413213154101264,0.318454383260403
"317",317,0.474998709423245,0.563755085920027,0.410387467054026,0.368726211545366,0.41543914817733,0.320277954618716
"318",318,0.473641088184864,0.562366071720635,0.408907216962368,0.370775350625982,0.417665301597801,0.322104051534322
"319",319,0.472281129434246,0.560974682465512,0.407426610644592,0.37282597236927,0.419891525161494,0.323932618485001
"320",320,0.470918893978372,0.559580962049777,0.405945714118615,0.374878002671253,0.422117729945873,0.325763599845921
"321",321,0.469554442510165,0.558184954387285,0.40446459302665,0.376931367471995,0.424343827319561,0.327596939895856
"322",322,0.468187835602886,0.556786703407745,0.402983312629513,0.378985992765417,0.426569728954717,0.329432582823419
"323",323,0.466819133704561,0.555386253053821,0.401501937801028,0.38104180460907,0.428795346839267,0.331270472733276
"324",324,0.465448397132436,0.553983647278214,0.400020533022542,0.383098729133855,0.431020593288993,0.333110553652373
"325",325,0.46407568606746,0.552578930040716,0.39853916237753,0.385156692553688,0.433245380959474,0.334952769536147
"326",326,0.462701060548801,0.551172145305254,0.397057889546309,0.387215621175107,0.435469622857874,0.336797064274738
"327",327,0.461324580468394,0.54976333703691,0.39557677780085,0.389275441406825,0.437693232354576,0.338643381699192
"328",328,0.459946305565525,0.548352549198921,0.394095889999699,0.391336079769215,0.439916123194669,0.340491665587655
"329",329,0.458566295421443,0.546939825749671,0.392615288582999,0.39339746290374,0.442138209509262,0.342341859671564
"330",330,0.457184609454016,0.545525210639657,0.391135035567614,0.395459517582305,0.444359405826653,0.344193907641818
"331",331,0.45580130691242,0.544108747808442,0.389655192542367,0.397522170716557,0.446579627083323,0.346047753154952
"332",332,0.454416446871866,0.542690481181598,0.388175820663378,0.399585349367106,0.448798788634769,0.34790333983928
"333",333,0.453030088228372,0.541270454667626,0.386696980649508,0.401648980752672,0.451016806266176,0.349760611301046
"334",334,0.451642289693567,0.539848712154874,0.385218732777921,0.403712992259166,0.453233596202906,0.35161951113054
"335",335,0.450253109789545,0.538425297508431,0.38374113687974,0.405777311448689,0.45544907512083,0.353479982908217
"336",336,0.448862606843759,0.537000254567018,0.382264252335822,0.40784186606846,0.457663160156479,0.355341970210783
"337",337,0.447470838983955,0.535573627139861,0.380788138072638,0.409906584059654,0.45987576891702,0.357205416617273
"338",338,0.44607786413316,0.534145459003562,0.379312852558264,0.41197139356617,0.46208681949006,0.359070265715109
"339",339,0.44468374000471,0.532715793898953,0.377838453798482,0.414036222943307,0.464296230453267,0.360936461106136
"340",340,0.443288524097326,0.531284675527945,0.376364999332987,0.416101000766363,0.466503920883815,0.362803946412635
"341",341,0.441892273690238,0.52985214755037,0.374892546231713,0.418165655839135,0.468709810367646,0.364672665283318
"342",342,0.440495045838364,0.528418253580815,0.373421151091262,0.420230117202346,0.470913819008552,0.366542561399299
"343",343,0.439096897367533,0.526983037185449,0.371950870031445,0.422294314141968,0.473115867437068,0.368413578480039
"344",344,0.43769788486976,0.525546541878845,0.370481758691941,0.424358176197465,0.475315876819187,0.370285660289263
"345",345,0.436298064698578,0.524108811120802,0.369013872229056,0.426421633169928,0.477513768864884,0.372158750640859
"346",346,0.434897492964419,0.522669888313156,0.367547265312604,0.428484615130133,0.479709465836457,0.374032793404741
"347",347,0.433496225530052,0.521229816796592,0.366081992122889,0.430547052426484,0.481902890556677,0.375907732512689
"348",348,0.432094318006071,0.519788639847457,0.36461810634781,0.432608875692875,0.48409396641675,0.377783511964153
"349",349,0.430691825746449,0.518346400674566,0.363155661180066,0.43467001585644,0.486282617384095,0.379660075832037
"350",350,0.429288803844139,0.516903142416013,0.361694709314476,0.436730404145207,0.488468768009923,0.381537368268441
"351",351,0.427885307126737,0.515458908135976,0.360235302945415,0.438789972095654,0.49065234343663,0.383415333510376
"352",352,0.426481390152204,0.514013740821533,0.358777493764353,0.440848651560149,0.492833269405005,0.385293915885444
"353",353,0.425077107204649,0.512567683379469,0.357321332957507,0.442906374714305,0.495011472261235,0.387173059817485
"354",354,0.423672512290164,0.511120778633098,0.355866871203607,0.444963074064207,0.497186878963727,0.389052709832186
"355",355,0.422267659132732,0.509673069319076,0.354414158671767,0.44701868245355,0.499359417089735,0.390932810562654
"356",356,0.420862601170189,0.50822459808423,0.352963245019466,0.44907313307066,0.501529014841794,0.392813306754955
"357",357,0.419457391550246,0.506775407482384,0.351514179390642,0.451126359455406,0.503695601053968,0.394694143273612
"358",358,0.418052083126584,0.5053255399712,0.350067010413893,0.453178295506004,0.505859105197894,0.396575265107062
"359",359,0.416646728455002,0.503875037909015,0.348621786200783,0.455228875485709,0.508019457388646,0.398456617373078
"360",360,0.415241379789637,0.502423943551697,0.347178554344258,0.457278034029396,0.510176588390401,0.400338145324145
"361",361,0.413836089079244,0.500972299049502,0.345737361917174,0.459325706150027,0.512330429621914,0.402219794352795
"362",362,0.412430907963546,0.499520146443944,0.344298255470925,0.461371827245001,0.514480913161801,0.404101509996907
"363",363,0.411025887769645,0.498067527664677,0.342861281034179,0.463416333102395,0.516627971753636,0.405983237944949
"364",364,0.409621079508505,0.496614484526381,0.341426484111722,0.465459159907085,0.51877153881085,0.407864924041187
"365",365,0.408216533871498,0.49516105872567,0.339993909683405,0.467500244246755,0.520911548421442,0.409746514290846
