"","time","acte_death2","acte_death2u","acte_death2l","acte_fed2","acte_fed2l","acte_fed2u"
"250",250,0.451691942534036,0.498530367735614,0.405412755690848,0.245360557857454,0.260093640122952,0.228970960099178
"251",251,0.449540422448873,0.496480209089073,0.403203319394111,0.24760374335323,0.262406693331406,0.231115773172916
"252",252,0.447388400400277,0.494427344317429,0.400995818708745,0.249856773026738,0.264728834084185,0.233270966141534
"253",253,0.445236000092848,0.492371887034463,0.398790379626991,0.252119551570862,0.267059954879931,0.235436459240507
"254",254,0.443083344747267,0.490313950766412,0.396587127189192,0.25439198216124,0.269399946870799,0.237612171110282
"255",255,0.440930557082564,0.488253648936293,0.394386185467182,0.25667396647393,0.271748699884445,0.239798018808637
"256",256,0.438777759298544,0.486191094848244,0.392187677548034,0.258965404703557,0.274106102446421,0.241993917823557
"257",257,0.436625073058392,0.484126401671885,0.389991725518141,0.261266195581955,0.276472041802958,0.24419978208663
"258",258,0.43447261947144,0.482059682426694,0.387798450447658,0.263576236397275,0.278846403944138,0.246415523986962
"259",259,0.432320519076131,0.479991049966429,0.385607972375293,0.265895423013575,0.281229073627443,0.248641054385587
"260",260,0.430168891823155,0.477920616963569,0.383420410293463,0.268223649890854,0.283619934401659,0.250876282630397
"261",261,0.428017857058793,0.475848495893811,0.381235882133809,0.270560810105554,0.286018868631139,0.253121116571555
"262",262,0.425867533508447,0.473774799020603,0.379054504753078,0.272906795371496,0.288425757520406,0.255375462577412
"263",263,0.423718039260385,0.471699638379734,0.376876393919371,0.275261496061249,0.29084048113909,0.257639225550899
"264",264,0.421569491749684,0.469623125763979,0.374701664298771,0.27762480122793,0.293262918447178,0.259912308946408
"265",265,0.419422007742398,0.46754537270781,0.372530429442339,0.279996598627415,0.295692947320577,0.262194614787138
"266",266,0.417275703319937,0.465466490472169,0.370362801773487,0.282376774740956,0.298130444576976,0.26448604368291
"267",267,0.415130693863679,0.463386590029321,0.368198892575736,0.284765214798192,0.300575286001984,0.266786494848444
"268",268,0.412987094039801,0.461305782047783,0.36603881198085,0.287161802800553,0.303027346375554,0.269095866122083
"269",269,0.410845017784353,0.45922417687733,0.363882668957359,0.289566421545026,0.305486499498661,0.271414053984957
"270",270,0.408704578288562,0.457141884534101,0.361730571299456,0.2919789526483,0.307952618220229,0.273740953580594
"271",271,0.406565887984389,0.455059014685791,0.359582625616297,0.294399276571254,0.310425574464301,0.276076458734948
"272",272,0.404429058530318,0.452975676636943,0.35743893732167,0.296827272643793,0.312905239257435,0.278420461976848
"273",273,0.402294200797411,0.450891979314344,0.355299610624068,0.299262819090017,0.315391482756305,0.280772854558865
"274",274,0.400161424855606,0.448808031252533,0.353164748517141,0.301705793053707,0.317884174275516,0.283133526478569
"275",275,0.398030839960278,0.446723940579411,0.35103445277054,0.304156070624122,0.320383182315604,0.285502366500188
"276",276,0.395902554539065,0.444639815001988,0.348908823921154,0.306613526862099,0.322888374591205,0.287879262176645
"277",277,0.393776676178951,0.44255576179223,0.34678796126473,0.309078035826431,0.325399618059404,0.290264099871971
"278",278,0.391653311613623,0.440471887773056,0.344671962847895,0.311549470600527,0.327916778948225,0.292656764784084
"279",279,0.389532566711102,0.438388299304446,0.342560925460549,0.314027703319327,0.330439722785267,0.295057140967918
"280",280,0.38741454646164,0.4363051022697,0.340454944628667,0.316512605196481,0.332968314426466,0.297465111358899
"281",281,0.385299354965904,0.434222402061832,0.338354114607474,0.319004046551752,0.335502418084974,0.299880557796756
"282",282,0.383187095423432,0.432140303570108,0.336258528375013,0.321501896838657,0.33804189736014,0.302303361049654
"283",283,0.381077870121376,0.430058911166736,0.334168277626103,0.324006024672317,0.340586615266584,0.304733400838642
"284",284,0.378971780423529,0.427978328693706,0.332083452766673,0.326516297857512,0.343136434263351,0.307170555862402
"285",285,0.376868926759636,0.425898659449789,0.33000414290849,0.329032583416925,0.345691216283124,0.309614703822293
"286",286,0.374769408614999,0.423820006177696,0.327930435864255,0.331554747619563,0.348250822761506,0.31206572144767
"287",287,0.372673324520369,0.421742471051404,0.325862418143097,0.334082656009347,0.350815114666329,0.314523484521482
"288",288,0.370580772042129,0.419666155663652,0.323800174946425,0.33661617343385,0.353383952527002,0.31698786790612
"289",289,0.368491847772776,0.417591161013598,0.321743790164176,0.339155164073181,0.355957196463877,0.319458745569516
"290",290,0.366406647321692,0.415517587494671,0.319693346371414,0.341699491468987,0.358534706217619,0.321935990611482
"291",291,0.36432526530622,0.413445534882584,0.317648924825324,0.344249018553587,0.361116341178571,0.324419475290267
"292",292,0.362247795343027,0.41137510232354,0.315610605462554,0.346803607679192,0.3637019604161,0.326909071049332
"293",293,0.360174330039773,0.409306388322623,0.313578466896933,0.349363120647225,0.366291422707921,0.329404648544323
"294",294,0.358104960987078,0.407239490732372,0.311552586417548,0.351927418737718,0.368884586569372,0.331906077670237
"295",295,0.356039778750786,0.405174506741556,0.309533039987185,0.354496362738773,0.37148131028264,0.334413227588767
"296",296,0.353978872864533,0.403111532864136,0.307519902241116,0.357069812976075,0.374081451925925,0.336925966755807
"297",297,0.351922331822612,0.401050664928427,0.30551324648625,0.35964762934245,0.376684869402529,0.339444162949116
"298",298,0.34987024307314,0.398991998066465,0.303513144700625,0.362229671327447,0.379291420469859,0.341967683296129
"299",299,0.347822693011527,0.39693562670357,0.301519667533251,0.364815798046942,0.38190096276833,0.344496394301888
"300",300,0.345779766974244,0.39488164454812,0.299532884304287,0.367405868272736,0.384513353850165,0.347030161877101
"301",301,0.343741549232893,0.392830144581527,0.297552863005568,0.369999740462159,0.387128451208074,0.349568851366304
"302",302,0.341708122988573,0.390781219048433,0.295579670301449,0.372597272787639,0.389746112303806,0.352112327576117
"303",303,0.339679570366549,0.388734959447108,0.293613371529997,0.375198323166254,0.392366194596561,0.354660454803586
"304",304,0.33765597241122,0.386691456520066,0.291654030704494,0.377802749289226,0.394988555571248,0.357213096864592
"305",305,0.335637409081381,0.384650800244901,0.289701710515265,0.38041040865137,0.397613052766591,0.359770117122325
"306",306,0.333623959245785,0.382613079825334,0.287756472331828,0.383021158580468,0.400239543803062,0.3623313785158
"307",307,0.331615700678999,0.380578383682489,0.285818376205346,0.385634856266573,0.402867886410631,0.364896743588409
"308",308,0.329612710057555,0.378546799446378,0.283887480871398,0.388251358791215,0.405497938456332,0.3674660745165
"309",309,0.327615062956394,0.376518413947624,0.281963843753038,0.390870523156506,0.408129557971632,0.370039233137966
"310",310,0.325622833845603,0.374493313209394,0.280047520964169,0.39349220631414,0.410762603179585,0.372616080980835
"311",311,0.323636096087437,0.372471582439567,0.278138567313192,0.39611626519426,0.413396932521775,0.375196479291845
"312",312,0.321654921933637,0.370453306023122,0.276237036306959,0.398742556734199,0.416032404685038,0.377780289065003
"313",313,0.319679382523028,0.368438567514761,0.274342980154996,0.401370937907069,0.418668878627937,0.380367371070105
"314",314,0.317709547879402,0.366427449631754,0.272456449774012,0.404001265750196,0.421306213607008,0.382957585881212
"315",315,0.31574548690969,0.364420034247016,0.270577494792678,0.406633397393398,0.423944269202749,0.38555079390507
"316",316,0.313787267402405,0.362416402382416,0.26870616355667,0.409267190087069,0.42658290534535,0.388146855409456
"317",317,0.311834956026367,0.36041663420231,0.266842503133984,0.411902501230097,0.42922198234016,0.390745630551458
"318",318,0.309888618329708,0.358420809007315,0.264986559320493,0.41453918839757,0.431861360892875,0.393346979405652
"319",319,0.307948318739142,0.356429005228305,0.263138376645769,0.417177109368286,0.434500902134452,0.395950761992183
"320",320,0.306014120559511,0.354441300420648,0.261297998379143,0.419816122152041,0.437140467645725,0.398556838304738
"321",321,0.304086085973596,0.352457771258662,0.259465466536014,0.422456085016704,0.439779919481734,0.401165068338396
"322",322,0.302164276042196,0.350478493530319,0.257640821884377,0.425096856515042,0.44241912019575,0.403775312117338
"323",323,0.300248750704468,0.348503542132168,0.255824103951603,0.42773829551132,0.445057932862985,0.406387429722428
"324",324,0.298339568778523,0.346532991064497,0.254015351031424,0.430380261207636,0.447696221103996,0.409001281318626
"325",325,0.296436787962283,0.34456691342672,0.252214600191146,0.433022613170006,0.450333849107759,0.411616727182255
"326",326,0.294540464834591,0.342605381413005,0.250421887279075,0.435665211354176,0.452970681654428,0.414233627728084
"327",327,0.292650654856564,0.340648466308123,0.248637246932147,0.438307916131165,0.455606584137746,0.416851843536229
"328",328,0.290767412373206,0.338696238483533,0.246860712583762,0.440950588312512,0.458241422587133,0.419471235378871
"329",329,0.28889079061525,0.336748767393693,0.245092316471819,0.443593089175251,0.46087506368942,0.422091664246768
"330",330,0.287020841701248,0.334806121572601,0.243332089646928,0.446235280486567,0.463507374810241,0.424712991375556
"331",331,0.2851576166399,0.332868368630568,0.241580061980828,0.448877024528161,0.466138224015069,0.427335078271834
"332",332,0.283301165332606,0.330935575251209,0.239836262174965,0.451518184120299,0.4687674800899,0.429957786739024
"333",333,0.281451536576261,0.32900780718867,0.238100717769255,0.454158622645538,0.471395012561567,0.432580978902988
"334",334,0.279608778066262,0.327085129265073,0.236373455151016,0.456798204072131,0.474020691717695,0.435204517237408
"335",335,0.277772936399751,0.325167605368185,0.234654499564057,0.459436792977099,0.476644388626285,0.437828264588914
"336",336,0.275944057079064,0.323255298449316,0.232943875117929,0.462074254568964,0.479265975154926,0.440452084201942
"337",337,0.274122184515403,0.321348270521428,0.23124160479733,0.46471045471014,0.481885323989626,0.44307583974334
"338",338,0.272307362032718,0.319446582657473,0.22954771047165,0.467345259938974,0.484502308653272,0.445699395326683
"339",339,0.27049963187179,0.317550294988944,0.227862212904664,0.469978537491434,0.487116803523696,0.448322615536317
"340",340,0.268699035194525,0.315659466704642,0.226185131764357,0.472610155322436,0.489728683851368,0.450945365451109
"341",341,0.266905612088447,0.31377415604966,0.224516485632881,0.475239982126808,0.492337825776694,0.453567510667896
"342",342,0.265119401571375,0.311894420324582,0.222856292016635,0.477867887359886,0.494944106346924,0.456188917324641
"343",343,0.263340441596308,0.310020315884886,0.221204567356469,0.480493741257732,0.497547403532674,0.45880945212327
"344",344,0.261568769056486,0.308151898140566,0.219561327037999,0.483117414856983,0.500147596244044,0.461428982352199
"345",345,0.259804419790635,0.306289221555954,0.217926585402032,0.485738780014313,0.502744564346352,0.464047375908536
"346",346,0.2580474285884,0.304432339649747,0.216300355755096,0.488357709425511,0.505338188675463,0.466664501319957
"347",347,0.25629782919594,0.302581304995249,0.214682650380066,0.490974076644173,0.507928351052723,0.469280227766249
"348",348,0.254555654321705,0.300736169220796,0.213073480546891,0.493587756099998,0.510514934299492,0.471894425100515
"349",349,0.252820935642377,0.298896983010394,0.211472856523403,0.4961986231167,0.51309782225128,0.474506963870034
"350",350,0.251093703808971,0.297063796104549,0.209880787586211,0.498806553929508,0.51567689977148,0.477117715336774
"351",351,0.249373988453094,0.29523665730129,0.208297282031675,0.501411425702279,0.5182520527647,0.47972655149755
"352",352,0.247661818193369,0.29341561445739,0.206722347186959,0.504013116544206,0.520823168189693,0.482333345103831
"353",353,0.245957220641995,0.291600714489763,0.205155989421141,0.506611505526117,0.523390134071891,0.484937969681175
"354",354,0.244260222411465,0.289792003377068,0.203598214156402,0.509206472696376,0.525952839515527,0.487540299548309
"355",355,0.242570849121417,0.28798952616148,0.202049025879262,0.511797899096371,0.528511174715369,0.490140209835835
"356",356,0.240889125405632,0.286193326950651,0.200508428151882,0.514385666775596,0.531065030968044,0.492737576504559
"357",357,0.239215074919162,0.284403448919852,0.198976423623408,0.516969658806324,0.533614300682964,0.495332276363455
"358",358,0.237548720345584,0.282619934314284,0.197453014041367,0.519549759297868,0.536158877392857,0.497924187087239
"359",359,0.235890083404387,0.280842824451577,0.195938200263099,0.522125853410429,0.538698655763899,0.500513187233568
"360",360,0.234239184858477,0.279072159724441,0.194431982267232,0.524697827368533,0.541233531605444,0.503099156259852
"361",361,0.232596044521798,0.277307979603504,0.192934359165189,0.527265568474061,0.543763401879364,0.50568197453968
"362",362,0.230960681267072,0.275550322640306,0.191445329212716,0.529828965118856,0.546288164708997,0.508261523378853
"363",363,0.229333113033644,0.273799226470456,0.189964889821448,0.532387906796928,0.548807719387695,0.510837685031036
"364",364,0.227713356835431,0.272054727816955,0.188493037570482,0.534942284116239,0.551321966386989,0.513410342713003
"365",365,0.226101428768983,0.270316862493668,0.187029768217975,0.53749198881008,0.553830807364365,0.515979380619505
